t_ms,N,N0
434.44004,227400,189156
434.78239,227387,189086
435.12474,227373,189043
435.46708,227360,189137
435.80943,227347,189085
436.15178,227333,189101
436.49413,227320,188869
436.83648,227307,188907
437.17883,227293,188853
437.52117,227280,188794
437.86352,227267,188793
438.20587,227254,188779
438.54822,227240,188850
438.89057,227227,188845
439.23292,227214,188966
439.57526,227200,189005
439.91761,227187,189038
440.25996,227174,188977
440.60231,227161,188897
440.94466,227147,188942
441.28701,227134,188885
441.62935,227121,188842
441.97170,227108,188853
442.31405,227094,188908
442.65640,227081,188986
442.99875,227068,189005
443.34110,227055,189100
443.68344,227041,189018
444.02579,227028,189094
444.36814,227015,189081
444.71049,227002,189031
445.05284,226989,188903
445.39519,226975,188716
445.73753,226962,188707
446.07988,226949,188805
446.42223,226936,188792
446.76458,226923,188784
447.10693,226910,188666
447.44928,226896,188777
447.79162,226883,188809
448.13397,226870,188813
448.47632,226857,188735
448.81867,226844,188836
449.16102,226831,188884
449.50337,226818,189060
449.84571,226804,188936
450.18806,226791,188939
450.53041,226778,188958
450.87276,226765,188715
451.21511,226752,188612
451.55746,226739,188518
451.89980,226726,188667
452.24215,226713,188680
452.58450,226700,188762
452.92685,226687,188759
453.26920,226674,188796
453.61155,226661,188788
453.95389,226648,188719
454.29624,226635,188730
454.63859,226621,188726
454.98094,226608,188792
455.32329,226595,188830
455.66564,226582,188692
456.00798,226569,188743
456.35033,226556,188784
456.69268,226543,188728
457.03503,226530,188669
457.37738,226517,188642
457.71973,226504,188708
458.06207,226491,188699
458.40442,226478,188706
458.74677,226465,188834
459.08912,226452,188766
459.43147,226439,188862
459.77382,226426,188669
460.11616,226413,188534
460.45851,226400,188501
460.80086,226387,188492
461.14321,226375,188710
461.48556,226362,188675
461.82791,226349,188635
462.17025,226336,188594
462.51260,226323,188519
462.85495,226310,188467
463.19730,226297,188516
463.53965,226284,188432
463.88200,226271,188411
464.22434,226258,188467
464.56669,226245,188502
464.90904,226233,188444
465.25139,226220,188383
465.59374,226207,188427
