t_ms,N,N0
396.43937,187233,151762
396.78172,187213,151782
397.12407,187193,151767
397.46642,187173,151751
397.80877,187152,151794
398.15112,187132,151767
398.49346,187112,151836
398.83581,187092,151828
399.17816,187072,151709
399.52051,187052,151590
399.86286,187032,151574
400.20521,187012,151489
400.54755,186991,151407
400.88990,186971,151495
401.23225,186951,151492
401.57460,186931,151381
401.91695,186911,151361
402.25930,186891,151317
402.60164,186871,151286
402.94399,186851,151324
403.28634,186831,151464
403.62869,186811,151455
403.97104,186791,151545
404.31339,186771,151573
404.65573,186751,151537
404.99808,186731,151405
405.34043,186711,151410
405.68278,186690,151428
406.02513,186670,151422
406.36748,186650,151343
406.70982,186630,151209
407.05217,186610,151188
407.39452,186590,151247
407.73687,186570,151229
408.07922,186550,151218
408.42157,186530,151235
408.76391,186510,151173
409.10626,186490,151133
409.44861,186470,151200
409.79096,186450,151126
410.13331,186430,151135
410.47566,186410,151220
410.81800,186391,151255
411.16035,186371,151359
411.50270,186351,151313
411.84505,186331,151284
412.18740,186311,151235
412.52975,186291,151158
412.87209,186271,151045
413.21444,186251,150821
413.55679,186231,150761
413.89914,186211,150686
414.24149,186191,150680
414.58384,186171,150747
414.92618,186151,150732
415.26853,186131,150755
415.61088,186111,150871
415.95323,186091,150860
416.29558,186071,150814
416.63793,186052,150949
416.98027,186032,150915
417.32262,186012,150814
417.66497,185992,150809
418.00732,185972,150810
418.34967,185952,150762
418.69202,185932,150791
419.03436,185912,150762
419.37671,185893,150755
419.71906,185873,150750
420.06141,185853,150742
420.40376,185833,150586
420.74611,185813,150500
421.08845,185793,150649
421.43080,185773,150684
421.77315,185754,150578
422.11550,185734,150534
422.45785,185714,150483
422.80020,185694,150566
423.14254,185674,150561
423.48489,185654,150536
423.82724,185635,150585
424.16959,185615,150503
424.51194,185595,150460
424.85429,185575,150455
425.19663,185556,150539
425.53898,185536,150459
425.88133,185516,150432
426.22368,185496,150443
426.56603,185476,150429
426.90838,185457,150345
427.25072,185437,150365
427.59307,185417,150266
427.93542,185397,150179
428.27777,185378,150139
428.62012,185358,150146
428.96247,185338,150331
429.30481,185318,150300
429.64716,185299,150346
429.98951,185279,150356
430.33186,185259,150262
430.67421,185240,150153
431.01656,185220,150079
431.35890,185200,150111
431.70125,185180,150152
432.04360,185161,150150
432.38595,185141,150120
432.72830,185121,150081
433.07065,185102,150102
433.41299,185082,150119
