t_ms,N,N0
434.09769,279770,237501
434.44004,279731,237264
434.78239,279692,237139
435.12474,279652,237045
435.46708,279613,237014
435.80943,279573,237038
436.15178,279534,237127
436.49413,279494,237178
436.83648,279454,237194
437.17883,279414,237361
437.52117,279374,237265
437.86352,279334,236998
438.20587,279294,237104
438.54822,279254,237087
438.89057,279214,237165
439.23292,279173,237184
439.57526,279132,237176
439.91761,279092,237053
440.25996,279051,237087
440.60231,279010,236715
440.94466,278969,236670
441.28701,278928,236596
441.62935,278887,236573
441.97170,278846,236605
442.31405,278804,236738
442.65640,278763,236763
442.99875,278721,236744
443.34110,278680,236755
443.68344,278638,236606
444.02579,278596,236421
444.36814,278554,236564
444.71049,278512,236675
445.05284,278469,236785
445.39519,278427,236596
445.73753,278385,236570
446.07988,278342,236311
446.42223,278300,236196
446.76458,278257,236163
447.10693,278214,236014
447.44928,278171,235916
447.79162,278128,235671
448.13397,278085,235707
448.47632,278042,235825
448.81867,277998,235769
449.16102,277955,235934
449.50337,277911,236070
449.84571,277868,236017
450.18806,277824,235937
450.53041,277780,235960
450.87276,277736,235882
451.21511,277692,235877
451.55746,277648,235908
451.89980,277603,235800
452.24215,277559,235672
452.58450,277514,235592
452.92685,277469,235659
453.26920,277424,235415
453.61155,277379,235399
453.95389,277334,235576
454.29624,277289,235700
454.63859,277244,235504
454.98094,277199,235340
455.32329,277153,235362
455.66564,277108,235145
456.00798,277062,235217
456.35033,277016,235441
456.69268,276970,235376
457.03503,276925,235331
457.37738,276878,235323
457.71973,276832,235205
458.06207,276786,235169
458.40442,276739,235142
458.74677,276693,235271
459.08912,276646,234975
459.43147,276599,235062
459.77382,276552,235021
460.11616,276505,235034
460.45851,276457,235238
460.80086,276410,235171
461.14321,276363,235195
461.48556,276315,234960
461.82791,276267,234907
462.17025,276220,235048
462.51260,276172,235145
462.85495,276124,235073
463.19730,276076,234993
463.53965,276028,234902
463.88200,275979,234908
464.22434,275931,234780
464.56669,275882,234636
464.90904,275834,234443
465.25139,275785,234467
465.59374,275736,234513
