t_ms,N,N0
399.35716,279627,256432
399.67336,279905,256714
399.98955,279977,256797
400.30575,279628,256648
400.62195,279870,256906
400.93815,279946,256943
401.25434,279977,256970
401.57054,280111,257138
401.88674,279981,257075
402.20294,279952,257068
402.51913,280332,257429
402.83533,280496,257546
403.15153,280424,257495
403.46772,280434,257507
403.78392,280590,257647
404.10012,280513,257600
404.41632,280541,257612
404.73251,280483,257497
405.04871,280635,257633
405.36491,280741,257761
405.68111,281141,258144
405.99730,280886,257886
406.31350,281040,258131
406.62970,281071,258003
406.94589,281224,258138
407.26209,281089,257994
407.57829,280923,257938
407.89449,281230,258349
408.21068,281353,258608
408.52688,281312,258401
408.84308,281289,258322
409.15928,281186,258095
409.47547,281404,258332
409.79167,281540,258432
410.10787,281533,258246
410.42406,281577,258425
410.74026,281957,258840
411.05646,281716,258774
411.37266,281748,258604
411.68885,281780,258700
412.00505,281810,258642
412.32125,281778,258644
412.63745,281727,258582
412.95364,281791,258671
413.26984,281733,258752
413.58604,281726,258905
413.90223,282191,259238
414.21843,282536,259564
414.53463,282597,259518
414.85083,282339,259314
415.16702,282611,259487
415.48322,282607,259516
415.79942,282628,259571
416.11562,282445,259465
416.43181,282824,259986
416.74801,282797,259928
417.06421,282789,259840
417.38040,283038,259986
417.69660,282902,259898
418.01280,282928,259936
418.32900,282921,259903
418.64519,282910,259974
418.96139,282939,260062
419.27759,283003,260208
419.59379,283303,260438
419.90998,283544,260654
420.22618,283629,260786
420.54238,283388,260583
420.85857,283595,260656
421.17477,283396,260467
421.49097,283286,260315
421.80717,283523,260593
422.12336,283792,260728
422.43956,283909,261065
422.75576,284086,261155
423.07196,283899,260967
423.38815,284167,261318
423.70435,283971,261228
424.02055,284062,261163
424.33674,284044,261145
424.65294,283903,261042
424.96914,284161,261256
425.28534,284365,261381
425.60153,284438,261382
425.91773,284352,261230
426.23393,284331,261151
426.55013,284557,261440
426.86632,284574,261459
427.18252,284349,261311
427.49872,284405,261260
427.81491,284613,261732
428.13111,284527,261672
428.44731,284847,261921
428.76351,284765,261973
429.07970,285097,262290
429.39590,285224,262313
429.71210,285010,262122
430.02830,285328,262440
430.34449,285344,262476
430.66069,284879,262039
430.97689,285244,262351
431.29308,285758,262735
431.60928,285902,262823
431.92548,285994,262973
432.24168,285649,262719
432.55787,285601,262676
432.87407,285679,262586
433.19027,285558,262617
433.50647,285468,262495
433.82266,285729,262572
434.13886,286069,262905
434.45506,285986,262879
434.77125,285937,262884
435.08745,286159,263164
435.40365,286321,263216
435.71985,286342,263422
436.03604,286301,263346
436.35224,286284,263346
436.66844,286256,263323
436.98464,286626,263631
437.30083,286534,263609
437.61703,286532,263512
437.93323,286437,263446
438.24942,286505,263516
438.56562,286427,263398
438.88182,286451,263391
439.19802,286771,263690
439.51421,286892,263684
439.83041,286971,263998
440.14661,286856,263624
440.46281,286756,263597
440.77900,287125,263974
441.09520,286932,263916
441.41140,287123,264108
441.72759,287240,264256
442.04379,287118,264084
442.35999,287060,264007
442.67619,287164,264141
442.99238,287456,264506
443.30858,287663,264631
443.62478,287313,264318
443.94098,287483,264500
444.25717,287367,264252
444.57337,287562,264500
444.88957,287728,264692
445.20576,287880,264879
445.52196,287966,265042
445.83816,288013,265010
446.15436,287965,264948
446.47055,287898,264874
446.78675,287949,264909
447.10295,287887,264720
447.41915,288166,265132
447.73534,288264,265130
448.05154,288139,264943
448.36774,288075,264760
448.68393,288425,265233
449.00013,288627,265507
449.31633,288762,265630
449.63253,288607,265489
449.94872,288369,265356
450.26492,288551,265518
450.58112,288774,265793
450.89732,288375,265346
451.21351,288520,265666
451.52971,288797,265870
451.84591,288778,265777
452.16210,288707,265622
452.47830,288933,265948
452.79450,289198,266258
453.11070,289139,266098
453.42689,289039,266072
453.74309,289208,266394
454.05929,289077,266298
454.37549,289277,266383
454.69168,289195,266406
455.00788,289168,266387
455.32408,289399,266569
455.64027,289343,266469
455.95647,289723,266912
456.27267,289626,266648
456.58887,289748,266850
456.90506,289963,267017
457.22126,289904,266887
457.53746,289758,266675
457.85366,289707,266679
458.16985,289642,266611
458.48605,289910,266776
458.80225,289803,266753
459.11844,290135,267232
459.43464,290117,267169
459.75084,290047,267064
