t_ms,N,N0
346.23602,117671,92747.8
346.55221,117621,92666.6
346.86841,117661,92774.3
347.18461,117628,92773.5
347.50081,117574,92753.2
347.81700,117512,92761.3
348.13320,117377,92589
348.44940,117569,92860.9
348.76560,117835,93031.7
349.08179,117751,93018.6
349.39799,117738,92773
349.71419,117731,92835.2
350.03038,117577,92646.2
350.34658,117456,92543.4
350.66278,117280,92384.1
350.97898,117480,92607.7
351.29517,117554,92656.7
351.61137,117451,92528
351.92757,117264,92320.5
352.24377,117155,92154.5
352.55996,117246,92340.6
352.87616,117347,92475.9
353.19236,117409,92421.6
353.50855,117400,92558.6
353.82475,117401,92557.8
354.14095,117473,92631.6
354.45715,117278,92396.8
354.77334,117342,92497
355.08954,117254,92341.8
355.40574,117191,92367.5
355.72194,117239,92374.8
356.03813,117121,92344.4
356.35433,117322,92417.9
356.67053,117128,92159.7
356.98672,117148,92209.5
357.30292,117175,92313.2
357.61912,116871,92049.6
357.93532,116952,92077.1
358.25151,117148,92301.2
358.56771,116957,92098.5
358.88391,116743,91874.1
359.20011,116776,92042.3
359.51630,116980,92314.2
359.83250,117162,92388.4
360.14870,116896,92067.8
360.46489,116881,92058.5
360.78109,116751,91887.9
361.09729,116879,91923.6
361.41349,116702,91794.1
361.72968,116568,91699.3
362.04588,116578,91684.5
362.36208,116719,91780
362.67828,116647,91759.4
362.99447,116715,91889.1
363.31067,116709,91820.8
363.62687,116626,91686.2
363.94306,116523,91617.8
364.25926,116696,91696.2
364.57546,116559,91606.7
364.89166,116512,91559.4
365.20785,116750,91711.8
365.52405,116808,91883.7
365.84025,116848,92068.1
366.15645,116817,92010.2
366.47264,116720,91857.2
366.78884,116640,91742.4
367.10504,116564,91692.6
367.42123,116424,91425.4
367.73743,116473,91547
368.05363,116503,91513.6
368.36983,116521,91565
368.68602,116450,91560.3
369.00222,116577,91600.7
369.31842,116155,91266
369.63462,116500,91526.4
369.95081,116436,91580.8
370.26701,116456,91582.4
370.58321,116186,91438.9
370.89940,116275,91477.2
371.21560,116298,91475.9
371.53180,116468,91648.2
371.84800,116609,91792.5
372.16419,116807,91928.7
372.48039,116791,92039
372.79659,116575,91807
373.11279,116627,91805
373.42898,116591,91782.1
373.74518,116447,91673.5
374.06138,116496,91725.5
374.37757,116469,91724.3
374.69377,116560,91850
375.00997,116743,91988.9
375.32617,116512,91799.6
375.64236,116187,91407.9
375.95856,116068,91276
376.27476,116115,91366.2
376.59096,116162,91261.3
376.90715,116223,91336.4
377.22335,116138,91334.2
377.53955,116111,91236.1
