t_ms,B_uG,Lz_m6,Lz_m5,Lz_m4,dphi_m5,dphi_m4,w_m5,w_m4,r_ring_m5,r_ring_m4
354.4815,63.0000,+0.000036,-0.929826,-1.656768,+2.184374,-0.148113,-1.000000,-2.000000,3.3777,2.9722
356.2900,63.0000,+0.000078,-0.929766,-1.670741,+3.123053,+2.876853,-1.000000,-2.000000,2.8164,3.0242
358.0986,63.0000,-0.000086,-0.924396,-1.608517,-3.063158,-2.087612,-1.000000,-2.000000,3.7827,4.0993
359.9072,63.0000,+0.000152,-0.931036,-1.642856,-2.939961,-0.994242,-1.000000,-2.000000,3.9456,3.5210
361.7158,63.0000,-0.000016,-0.937313,-1.661521,-0.125816,+0.194548,-1.000000,-2.000000,3.2341,3.1238
363.5244,63.0000,-0.000033,-0.937559,-1.600955,-2.902457,+0.144496,-1.000000,-2.000000,2.5125,2.4851
365.3329,63.0000,+0.000046,-0.937426,-1.628599,+2.680387,-0.201406,-1.000000,-2.000000,3.2349,2.8177
367.1415,63.0000,-0.000077,-0.929950,-1.614140,+3.125826,-2.167594,-1.000000,-2.000000,3.7194,2.3151
368.9501,63.0000,-0.000046,-0.927296,-1.579425,-2.822126,-1.615586,-1.000000,-2.000000,3.0470,3.2621
370.7587,63.0000,+0.000052,-0.924470,-1.604538,+2.895663,+1.147915,-1.000000,-2.000000,3.0617,2.8127
372.5672,63.0000,-0.000080,-0.931765,-1.589863,-3.125832,+0.381590,-1.000000,-2.000000,3.4350,2.9338
374.3758,63.0000,+0.000091,-0.911291,-1.598731,-2.934074,+0.733314,-1.000000,+4.000000,2.8775,3.2351
376.1844,63.0000,+0.000103,-0.926027,-1.501745,+2.088609,-1.249739,-1.000000,-2.000000,3.5866,3.0660
377.9930,63.0000,-0.000135,-0.924411,-1.538250,-2.904386,-0.934586,-1.000000,-2.000000,3.0201,3.2332
379.8016,63.0000,+0.000052,-0.919312,-1.633954,+2.725029,-1.120562,-1.000000,-2.000000,2.9737,3.5569
381.6101,63.0000,-0.000039,-0.921578,-1.654231,+2.628254,-1.457491,-1.000000,-2.000000,2.9604,3.5626
383.4187,63.0000,+0.000037,-0.932997,-1.551401,-2.830874,+0.729776,-1.000000,-2.000000,3.4418,2.8436
385.2273,63.0000,+0.000027,-0.916447,-1.623870,-2.924945,-0.503867,-1.000000,-2.000000,3.0966,3.0417
387.0359,63.0000,-0.000031,-0.929605,-1.591998,+3.002948,-0.360111,-1.000000,-2.000000,2.7837,3.5763
