Omega,frame,t,norm,Fz,Lz,peak,pop_c1,pop_c2,pop_c3,pop_c4,pop_c5,pop_c6,pop_c7,pop_c8,pop_c9,pop_c10,pop_c11,pop_c12,pop_c13
0.5000,284,2.834000e+01,9.888793e-01,4.818951e+00,,NaN,3.986548e-01,2.863590e-01,1.851972e-01,8.235486e-02,2.988890e-02,9.895453e-03,3.565224e-03,1.936275e-03,1.086257e-03,5.392818e-04,3.083181e-04,1.405789e-04,7.387599e-05
0.5000,285,2.844000e+01,9.888282e-01,4.809156e+00,,NaN,3.948951e-01,2.886655e-01,1.844815e-01,8.294797e-02,3.091650e-02,1.037130e-02,3.611662e-03,1.938147e-03,1.099914e-03,5.391429e-04,3.138425e-04,1.441173e-04,7.525825e-05
0.5000,286,2.854000e+01,9.887761e-01,4.800183e+00,,NaN,3.911840e-01,2.918041e-01,1.829549e-01,8.340756e-02,3.192550e-02,1.090679e-02,3.673237e-03,1.954737e-03,1.108824e-03,5.396618e-04,3.173569e-04,1.469367e-04,7.634281e-05
0.5000,287,2.864000e+01,9.887239e-01,4.792028e+00,,NaN,3.874852e-01,2.957628e-01,1.806793e-01,8.375479e-02,3.291906e-02,1.145433e-02,3.758708e-03,1.987455e-03,1.112511e-03,5.409190e-04,3.187669e-04,1.491244e-04,7.711076e-05
0.5000,288,2.874000e+01,9.886725e-01,4.784878e+00,,NaN,3.838724e-01,3.003903e-01,1.778256e-01,8.394639e-02,3.389158e-02,1.196453e-02,3.875030e-03,2.033804e-03,1.111498e-03,5.423456e-04,3.181814e-04,1.508216e-04,7.753408e-05
0.5000,289,2.884000e+01,9.886230e-01,4.779102e+00,,NaN,3.805153e-01,3.054560e-01,1.746055e-01,8.389694e-02,3.481634e-02,1.240422e-02,4.021057e-03,2.088950e-03,1.106958e-03,5.430559e-04,3.159067e-04,1.521541e-04,7.757714e-05
0.5000,290,2.894000e+01,9.885759e-01,4.775189e+00,,NaN,3.776327e-01,3.107191e-01,1.712014e-01,8.352673e-02,3.564300e-02,1.275984e-02,4.185982e-03,2.146063e-03,1.100031e-03,5.423105e-04,3.123924e-04,1.531838e-04,7.719081e-05
0.5000,291,2.904000e+01,9.885316e-01,4.773628e+00,,1.251485e-02,3.754491e-01,3.159517e-01,1.677481e-01,8.279077e-02,3.630775e-02,1.303367e-02,4.353403e-03,2.195854e-03,1.091360e-03,5.398478e-04,3.081299e-04,1.539020e-04,7.632218e-05
0.5000,292,2.914000e+01,9.884900e-01,4.774818e+00,,NaN,3.741701e-01,3.209477e-01,1.643185e-01,8.169382e-02,3.675021e-02,1.323413e-02,4.507805e-03,2.228039e-03,1.081183e-03,5.357972e-04,3.035646e-04,1.542189e-04,7.494315e-05
0.5000,293,2.924000e+01,9.884509e-01,4.779042e+00,,NaN,3.739769e-01,3.255278e-01,1.609161e-01,8.028579e-02,3.693113e-02,1.336517e-02,4.636903e-03,2.234313e-03,1.069440e-03,5.305021e-04,2.990091e-04,1.539544e-04,7.308391e-05
0.5000,294,2.934000e+01,9.884140e-01,4.786485e+00,,NaN,3.750315e-01,3.295286e-01,1.575035e-01,7.863680e-02,3.683785e-02,1.342325e-02,4.729636e-03,2.210456e-03,1.055771e-03,5.243855e-04,2.946024e-04,1.529149e-04,7.083205e-05
0.5000,295,2.944000e+01,9.883787e-01,4.797264e+00,,NaN,3.774777e-01,3.327942e-01,1.540375e-01,7.681707e-02,3.647325e-02,1.340038e-02,4.775949e-03,2.156880e-03,1.039641e-03,5.178112e-04,2.903421e-04,1.509816e-04,6.830079e-05
0.5000,296,2.954000e+01,9.883448e-01,4.811434e+00,,NaN,3.814408e-01,3.351706e-01,1.504943e-01,7.488354e-02,3.584590e-02,1.328706e-02,4.768435e-03,2.077912e-03,1.020517e-03,5.110484e-04,2.861031e-04,1.481520e-04,6.559472e-05
0.5000,297,2.964000e+01,9.883115e-01,4.828999e+00,,NaN,3.870300e-01,3.364984e-01,1.468818e-01,7.287082e-02,3.497014e-02,1.307347e-02,4.703197e-03,1.980648e-03,9.982194e-04,5.042470e-04,2.816788e-04,1.445406e-04,6.278794e-05
0.5000,298,2.974000e+01,9.882787e-01,4.849897e+00,,NaN,3.943310e-01,3.366199e-01,1.432402e-01,7.078814e-02,3.386826e-02,1.275161e-02,4.579621e-03,1.873595e-03,9.732146e-04,4.973926e-04,2.768009e-04,1.403325e-04,5.992473e-05
0.5000,299,2.984000e+01,9.882458e-01,4.873992e+00,,NaN,4.033900e-01,3.353958e-01,1.396381e-01,6.862413e-02,3.256883e-02,1.231669e-02,4.400341e-03,1.765210e-03,9.466593e-04,4.902814e-04,2.711726e-04,1.357202e-04,5.702983e-05
0.5000,300,2.994000e+01,9.882125e-01,4.901066e+00,,NaN,4.141971e-01,3.327325e-01,1.361604e-01,6.635145e-02,3.110187e-02,1.176980e-02,4.171972e-03,1.662662e-03,9.201633e-04,4.825026e-04,2.645668e-04,1.308697e-04,5.411333e-05
0.5000,301,3.004000e+01,9.881784e-01,4.930829e+00,,1.079076e-02,4.266837e-01,3.286043e-01,1.328801e-01,6.393650e-02,2.949401e-02,1.112208e-02,3.905294e-03,1.571118e-03,8.954287e-04,4.735125e-04,2.568629e-04,1.259174e-04,5.117877e-05
0.5000,302,3.014000e+01,9.881433e-01,4.962935e+00,,NaN,4.407345e-01,3.230476e-01,1.298425e-01,6.135323e-02,2.776565e-02,1.039451e-02,3.614644e-03,1.493372e-03,8.739159e-04,4.627376e-04,2.480419e-04,1.209741e-04,4.823326e-05
