timing_strength,decompress_factor,value
0.3076923076923077,0.09871794871794871,984.794952460405
0.3076923076923077,0.12307692307692308,979.9610112911876
0.3076923076923077,0.14743589743589744,973.6075843537028
0.3076923076923077,0.1717948717948718,966.3982552622538
0.3076923076923077,0.19615384615384615,958.6745796191299
0.3076923076923077,0.2205128205128205,950.6309565071274
0.3076923076923077,0.24487179487179486,942.3865406155044
0.3076923076923077,0.2692307692307692,934.0186371516265
0.3076923076923077,0.2935897435897436,925.5796962186134
0.3076923076923077,0.31794871794871793,917.106604550864
0.3076923076923077,0.3423076923076923,908.6260691813
0.3076923076923077,0.36666666666666664,900.1578901284545
0.3076923076923077,0.391025641025641,891.7170320208099
0.3076923076923077,0.4153846153846154,883.3149817171427
0.3076923076923077,0.43974358974358974,874.9606651990641
0.3076923076923077,0.4641025641025641,866.6610833887339
0.3076923076923077,0.48846153846153845,858.4217634984955
0.3076923076923077,0.5128205128205128,850.2470862018151
0.3076923076923077,0.5371794871794872,842.1405272926488
0.3076923076923077,0.5615384615384615,834.1048392457669
0.3076923076923077,0.5858974358974359,826.142189750206
0.3076923076923077,0.6102564102564103,818.2542689153468
0.3076923076923077,0.6346153846153846,810.4423733131262
0.3076923076923077,0.658974358974359,802.7074726478413
0.3076923076923077,0.6833333333333333,795.0502632257219
0.3076923076923077,0.7076923076923077,787.471211270773
0.3076923076923077,0.732051282051282,779.9705883428821
0.3076923076923077,0.7564102564102564,772.548500546394
0.3076923076923077,0.7807692307692308,765.2049128099898
0.3076923076923077,0.8051282051282052,757.9396692161233
0.3076923076923077,0.8294871794871795,750.7525101389854
0.3076923076923077,0.8538461538461538,743.6430867807885
0.3076923076923077,0.8782051282051282,736.6109735728764
0.3076923076923077,0.9025641025641026,729.6556788105463
0.3076923076923077,0.926923076923077,722.7766538176422
0.3076923076923077,0.9512820512820512,715.9733008788962
0.3076923076923077,0.9756410256410256,709.2449801339906
0.3076923076923077,1.0,702.5910155911429
0.3333333333333333,0.05,1018.0392839954973
0.3333333333333333,0.07435897435897436,1023.7474936862625
0.3333333333333333,0.09871794871794871,1021.6680827471284
0.3333333333333333,0.12307692307692308,1016.3492567767003
0.3333333333333333,0.14743589743589744,1009.398926890781
0.3333333333333333,0.1717948717948718,1001.532998514572
0.3333333333333333,0.19615384615384615,993.1198927538017
0.3333333333333333,0.2205128205128205,984.3692310293195
0.3333333333333333,0.24487179487179486,975.409430336267
0.3333333333333333,0.2692307692307692,966.3237391492157
0.3333333333333333,0.2935897435897436,957.1685710271897
0.3333333333333333,0.31794871794871793,947.9835413799483
0.3333333333333333,0.3423076923076923,938.7972890617584
0.3333333333333333,0.36666666666666664,929.6309862471535
0.3333333333333333,0.391025641025641,920.5005849803229
0.3333333333333333,0.4153846153846154,911.4182832478728
0.3333333333333333,0.43974358974358974,902.3935153144914
0.3333333333333333,0.4641025641025641,893.4336386180553
0.3333333333333333,0.48846153846153845,884.54442148774
0.3333333333333333,0.5128205128205128,875.7303967587434
0.3333333333333333,0.5371794871794872,866.9951132468443
0.3333333333333333,0.5615384615384615,858.3413576667281
0.3333333333333333,0.5858974358974359,849.7712866381432
0.3333333333333333,0.6102564102564103,841.2865405780167
0.3333333333333333,0.6346153846153846,832.8883386776022
0.3333333333333333,0.658974358974359,824.5775510263379
0.3333333333333333,0.6833333333333333,817.0540391572217
0.3333333333333333,0.7076923076923077,808.9150118348596
0.3333333333333333,0.732051282051282,800.8645244129725
0.3333333333333333,0.7564102564102564,792.9025377961136
0.3333333333333333,0.7807692307692308,785.0288485194858
0.3333333333333333,0.8051282051282052,777.2431499263721
