power_factor,tau_s,value
0.05040816326530612,0.31931818181818183,5571.123594086739
0.05040816326530612,0.4090909090909091,4833.5714326839225
0.05040816326530612,0.49886363636363634,4210.514116384371
0.05040816326530612,0.5886363636363636,3735.9367603805385
0.05040816326530612,0.678409090909091,3322.3116683192393
0.05040816326530612,0.7681818181818182,2967.83973200989
0.05040816326530612,0.8579545454545454,2660.612669436663
0.05040816326530612,0.9477272727272728,2414.927493384137
0.05040816326530612,1.0375,2180.522238193127
0.05040816326530612,1.1272727272727272,1991.5441719846258
0.05040816326530612,1.2170454545454545,1821.529023789427
0.05040816326530612,1.3068181818181819,1682.9994876212477
0.05040816326530612,1.396590909090909,1545.837997155426
0.05040816326530612,1.4863636363636363,1423.089745902008
0.05040816326530612,1.5761363636363637,1319.9521848878608
0.05040816326530612,1.665909090909091,1225.3166281032445
0.05040816326530612,1.7556818181818181,1132.1068321378966
0.05040816326530612,1.8454545454545455,1053.278227816546
0.05040816326530612,1.9352272727272728,980.4419226666214
0.05040816326530612,2.025,913.1850967192922
0.05040816326530612,2.1147727272727272,850.7553544641596
0.05040816326530612,2.2045454545454546,792.7416641833893
0.05040816326530612,2.294318181818182,743.2269515486123
0.05040816326530612,2.3840909090909093,692.7050370942993
0.05040816326530612,2.473863636363636,645.4812770127837
0.05040816326530612,2.5636363636363635,605.052893531089
0.05040816326530612,2.653409090909091,563.160500414921
0.05040816326530612,2.743181818181818,527.2772684496108
0.05040816326530612,2.8329545454545455,489.95842450903547
0.05040816326530612,2.922727272727273,458.21314931715324
0.05040816326530612,3.0125,427.90735580832916
0.05040816326530612,3.102272727272727,396.0387434622148
0.05040816326530612,3.1920454545454544,368.9259219124665
0.05040816326530612,3.2818181818181817,342.99743734046933
0.05040816326530612,3.371590909090909,318.27215124465556
0.05040816326530612,3.4613636363636364,294.65453211764316
0.05040816326530612,3.5511363636363638,272.1119677475808
0.05040816326530612,3.640909090909091,250.40010375680004
0.05040816326530612,3.730681818181818,229.78851292658692
0.05040816326530612,3.8204545454545453,209.9788357516827
0.05040816326530612,3.9102272727272727,190.92780042813047
0.05040816326530612,4.0,172.6246396876527
0.07061224489795918,0.05,7892.67496950428
0.07061224489795918,0.13977272727272727,7605.22312316046
0.07061224489795918,0.22954545454545455,6506.456534365894
0.07061224489795918,0.31931818181818183,5636.85271077005
0.07061224489795918,0.4090909090909091,4867.344169668289
0.07061224489795918,0.49886363636363634,4226.3688919351625
0.07061224489795918,0.5886363636363636,3740.218416876399
0.07061224489795918,0.678409090909091,3320.1910264496673
0.07061224489795918,0.7681818181818182,2961.9048759484667
0.07061224489795918,0.8579545454545454,2674.6092196499703
0.07061224489795918,0.9477272727272728,2405.5768523853903
0.07061224489795918,1.0375,2187.2403578777876
0.07061224489795918,1.1272727272727272,1995.6997523943937
0.07061224489795918,1.2170454545454545,1824.223455398791
0.07061224489795918,1.3068181818181819,1673.4747992220891
0.07061224489795918,1.396590909090909,1536.7567871479241
0.07061224489795918,1.4863636363636363,1423.416977699103
0.07061224489795918,1.5761363636363637,1312.0201714835498
0.07061224489795918,1.665909090909091,1218.0186351453472
0.07061224489795918,1.7556818181818181,1132.1077812647204
0.07061224489795918,1.8454545454545455,1053.2638469472577
0.07061224489795918,1.9352272727272728,980.5479824947906
0.07061224489795918,2.025,913.5141519738454
0.07061224489795918,2.1147727272727272,851.3857150900499
0.07061224489795918,2.2045454545454546,793.7215856108455
0.07061224489795918,2.294318181818182,739.9392001083825
0.07061224489795918,2.3840909090909093,693.9540647113008
0.07061224489795918,2.473863636363636,647.2008881575557
0.07061224489795918,2.5636363636363635,603.1886770218775
0.07061224489795918,2.653409090909091,565.339190506349
0.07061224489795918,2.743181818181818,526.2642380556176
0.07061224489795918,2.8329545454545455,492.7373765707948
