nu_Hz,N0,value
23.10924369747899,980836.5445406671,0.3383802194081556
23.10924369747899,1.0597662486760707e6,0.31806377663783114
23.10924369747899,1.1450475699382813e6,0.2989671387590625
23.10924369747899,1.2371916345321594e6,0.2810170683458754
23.10924369747899,1.336750699919709e6,0.2641447251677803
23.10924369747899,1.4443214647272818e6,0.24828540218093273
23.10924369747899,1.5605486450070748e6,0.23337827737044986
23.10924369747899,1.6861288382868804e6,0.21936618049219078
23.10924369747899,1.8218146985669748e6,0.206195373819421
23.10924369747899,1.9684194472866112e6,0.19381534605351014
23.10924369747899,2.126821747296208e6,0.1821786186082892
23.10924369747899,2.2979709690469606e6,0.17124056352514716
23.10924369747899,2.48289288056033e6,0.16095923232055787
23.10924369747899,2.6826957952797273e6,0.15129519510964884
23.10924369747899,2.898577214651068e6,0.1422113893888344
23.10924369747899,3.131831005243845e6,0.1336729778975835
23.10924369747899,3.383855153428233e6,0.12564721501420598
23.10924369747899,3.6561601440851935e6,0.11810332117327291
23.10924369747899,3.9503780135666407e6,0.11101236482305009
23.10924369747899,4.268272131163825e6,0.1043471514702403
23.10924369747899,4.611747767708261e6,0.09808211938651082
23.10924369747899,4.982863514647306e6,0.0921932415768283
23.10924369747899,5.383843622033489e6,0.08665793363364423
23.10924369747899,5.817091329374358e6,0.08145496712353953
23.10924369747899,6.285203269240097e6,0.07656438817415971
23.10924369747899,6.790985029955707e6,0.07196744094921285
23.10924369747899,7.337467970651373e6,0.06764649571805036
23.10924369747899,7.927927389450606e6,0.06358498124396973
23.10924369747899,8.565902153685499e6,0.05976732123194323
23.10924369747899,9.255215909791354e6,0.056178874592041586
23.10924369747899,1.0e7,0.05280587928945937
26.386554621848738,1000.0,60.87648780978102
26.386554621848738,1080.4718223181285,57.22144649912466
26.386554621848738,1167.4193588234587,53.78585488839751
26.386554621848738,1261.3637220374437,50.55653715639662
26.386554621848738,1362.867959355774,47.521108561899545
26.386554621848738,1472.5404276241222,44.66792794700176
26.386554621848738,1591.0384392721533,41.986053092166856
26.386554621848738,1719.0722018585745,39.465198751771986
26.386554621848738,1857.4090746385718,37.09569720921068
26.386554621848738,2006.8781676649664,34.868461200278496
26.386554621848738,2168.375310987435,32.77494906264888
26.386554621848738,2342.8684237322327,30.80713197778426
26.386554621848738,2531.403315241567,28.957463179651782
26.386554621848738,2735.109953041208,27.21884901215653
26.386554621848738,2955.209235202888,25.584621724294372
26.386554621848738,3193.020307691027,24.04851389869167
26.386554621848738,3449.9684705497157,22.604634415462197
26.386554621848738,3727.593720314942,21.247445859201147
26.386554621848738,4027.5599798502976,19.97174328246943
26.386554621848738,4351.665070924416,18.772634244324156
26.386554621848738,4701.851489299852,17.64552004734147
26.386554621848738,5080.218046913023,16.586078101173765
26.386554621848738,5489.032450921557,15.590245345003778
26.386554621848738,5930.744895010559,14.65420266531914
26.386554621848738,6408.002744415996,13.774360249248172
26.386554621848738,6923.6664026787275,12.947343817285482
26.386554621848738,7480.826455225086,12.16998168260848
26.386554621848738,8082.822192522714,11.439292587356206
26.386554621848738,8733.261623828437,10.752474269221317
26.386554621848738,9436.04310147889,10.1068927145072
26.386554621848738,10195.378685327301,9.50007205643434
26.386554621848738,11015.819387358995,8.929685079955377
26.386554621848738,11902.282447787144,8.393544296663592
26.386554621848738,12860.08080610565,7.889593555566461
26.386554621848738,13894.954943731389,7.415900157550633
26.386554621848738,15013.107289081743,6.970647443296714
26.386554621848738,16221.239391291729,6.552127826217604
26.386554621848738,17526.592085367585,6.158736243701264
26.386554621848738,18936.988889503602,5.788964001542642
26.386554621848738,20460.88289466011,5.441392987957634
26.386554621848738,22107.407427431233,5.114690234989264
26.386554621848738,23886.430789846003,4.807602806448529
26.386554621848738,25808.615404180768,4.51895299278478
26.386554621848738,27885.481717262915,4.247633794457298
26.386554621848738,30129.47724726992,3.9926046764866134
26.386554621848738,32554.05118685032,3.7528875779037074
26.386554621848738,35173.7350096938,3.5275631607929805
26.386554621848738,38004.22956365882,3.3157672845437554
26.386554621848738,41062.49917244294,3.1166876917886825
26.386554621848738,44366.873309786155,2.929560893319342
26.386554621848738,47937.15645558219,2.7536692400323872
26.386554621848738,51794.74679231213,2.5883381706768223
26.386554621848738,55962.76445319552,2.432933624847349
26.386554621848738,60466.19009070435,2.2868596113022837
26.386554621848738,65332.014595937704,2.1495559222803546
26.386554621848738,70589.40086618738,2.0204959850505593
26.386554621848738,76269.85859023452,1.8991848424555566
26.386554621848738,82407.43309893666,1.7851572547038177
26.386554621848738,89038.90941296735,1.677975915130676
26.386554621848738,96204.0327106476,1.5772297730856082
26.386554621848738,103945.74653722627,1.4825324575138183
26.386554621848738,112310.45018329516,1.3935207951864246
26.386554621848738,121348.27677491431,1.3098534178965222
26.386554621848738,131113.3937421563,1.2312094532795785
26.386554621848738,141664.3274669022,1.157287294237339
26.386554621848738,153064.31405563594,1.0878034422458713
26.386554621848738,165381.6783395673,1.0224914201117028
26.386554621848738,178690.24337358287,0.9611007500063964
26.386554621848738,193069.77288832495,0.9033959928602101
26.386554621848738,208606.44934719568,0.849155845430828
26.386554621848738,225393.39047347888,0.7981722915843407
26.386554621848738,243531.20734334175,0.7502498045335461
26.386554621848738,263128.6073895945,0.7052045969740945
26.386554621848738,284303.0459302665,0.6628639162426592
26.386554621848738,307181.43012686964,0.6230653817940093
26.386554621848738,331900.87959146773,0.5856563624561509
26.386554621848738,358609.54820118286,0.5504933910752356
26.386554621848738,387467.51204561285,0.5174416143053543
26.386554621848738,418647.72882899473,0.4863742754331053
26.386554621848738,452337.0744772105,0.45717222825352144
26.386554621848738,488737.4631624427,0.42972348013302025
26.386554621848738,528067.0574582637,0.40392276250698045
26.386554621848738,570561.5758781021,0.379671127164768
26.386554621848738,616475.7056337161,0.35687556677391824
26.386554621848738,666084.6290809154,0.33544865818815384
26.386554621848738,719685.6730011514,0.31530822717128837
26.386554621848738,777600.0906038043,0.2963770332511992
26.386554621848738,840174.9869294344,0.2785824734952591
26.386554621848738,907785.3991937558,0.26185630407116817
26.386554621848738,980836.5445406671,0.24613437852535608
26.386554621848738,1.0597662486760707e6,0.23135640177521966
26.386554621848738,1.1450475699382813e6,0.21746569887173545
26.386554621848738,1.2371916345321594e6,0.2044089976456303
26.386554621848738,1.336750699919709e6,0.19213622440353437
26.386554621848738,1.4443214647272818e6,0.18060031189059816
26.386554621848738,1.5605486450070748e6,0.16975701878308253
26.386554621848738,1.6861288382868804e6,0.15956476001866773
26.386554621848738,1.8218146985669748e6,0.1499844473137765
26.386554621848738,1.9684194472866112e6,0.14097933925628212
26.386554621848738,2.126821747296208e6,0.13251490039869152
26.386554621848738,2.2979709690469606e6,0.12455866881141342
26.386554621848738,2.48289288056033e6,0.11708013158816469
26.386554621848738,2.6826957952797273e6,0.11005060782606836
26.386554621848738,2.898577214651068e6,0.10344313863165645
26.386554621848738,3.131831005243845e6,0.09723238373094566
26.386554621848738,3.383855153428233e6,0.09139452428707183
26.386554621848738,3.6561601440851935e6,0.08590717155278085
26.386554621848738,3.9503780135666407e6,0.08074928100744937
26.386554621848738,4.268272131163825e6,0.07590107164934294
26.386554621848738,4.611747767708261e6,0.07134395013358978
26.386554621848738,4.982863514647306e6,0.06706043946493088
26.386554621848738,5.383843622033489e6,0.06303411197177824
26.386554621848738,5.817091329374358e6,0.05924952630452872
26.386554621848738,6.285203269240097e6,0.05569216821651698
26.386554621848738,6.790985029955707e6,0.05234839490049646
26.386554621848738,7.337467970651373e6,0.049205382667173676
26.386554621848738,7.927927389450606e6,0.04625107776513754
26.386554621848738,8.565902153685499e6,0.04347415015357457
26.386554621848738,9.255215909791354e6,0.040863950050482184
26.386554621848738,1.0e7,0.03841046708974027
29.66386554621849,1000.0,45.96438470446362
29.66386554621849,1080.4718223181285,43.20467022424154
29.66386554621849,1167.4193588234587,40.6106497712824
29.66386554621849,1261.3637220374437,38.17237502996617
29.66386554621849,1362.867959355774,35.880494984317785
29.66386554621849,1472.5404276241222,33.72622005597
29.66386554621849,1591.0384392721533,31.701288395292746
29.66386554621849,1719.0722018585745,29.797934196412545
29.66386554621849,1857.4090746385718,28.00885791460693
29.66386554621849,2006.8781676649664,26.327198271854936
29.66386554621849,2168.375310987435,24.746505943182004
29.66386554621849,2342.8684237322327,23.260718822884286
29.66386554621849,2531.403315241567,21.864138775775466
29.66386554621849,2735.109953041208,20.551409784295384
29.66386554621849,2955.209235202888,19.31749740767238
29.66386554621849,3193.020307691027,18.157669474363203
29.66386554621849,3449.9684705497157,17.067477933724124
29.66386554621849,3727.593720314942,16.042741797312928
29.66386554621849,4027.5599798502976,15.079531104399864
29.66386554621849,4351.665070924416,14.174151850193725
29.66386554621849,4701.851489299852,13.323131818981434
29.66386554621849,5080.218046913023,12.52320726784999
29.66386554621849,5489.032450921557,11.771310409921378
29.66386554621849,5930.744895010559,11.064557649097525
29.66386554621849,6408.002744415996,10.400238521194543
29.66386554621849,6923.6664026787275,9.775805299054248
29.66386554621849,7480.826455225086,9.188863221767788
29.66386554621849,8082.822192522714,8.637161310539328
29.66386554621849,8733.261623828437,8.118583735967881
29.66386554621849,9436.04310147889,7.631141703639959
29.66386554621849,10195.378685327301,7.17296582691346
29.66386554621849,11015.819387358995,6.742298957641761
29.66386554621849,11902.282447787144,6.337489447343163
29.66386554621849,12860.08080610565,5.956984812971562
29.66386554621849,13894.954943731389,5.599325782996021
29.66386554621849,15013.107289081743,5.263140700955438
29.66386554621849,16221.239391291729,4.947140265025259
29.66386554621849,17526.592085367585,4.650112583422157
29.66386554621849,18936.988889503602,4.370918526683551
29.66386554621849,20460.88289466011,4.108487358997579
29.66386554621849,22107.407427431233,3.8618126318292214
29.66386554621849,23886.430789846003,3.62994832409426
29.66386554621849,25808.615404180768,3.4120052140782997
29.66386554621849,27885.481717262915,3.207147469186726
29.66386554621849,30129.47724726992,3.01458944044708
29.66386554621849,32554.05118685032,2.833592649470382
29.66386554621849,35173.7350096938,2.663462956316131
29.66386554621849,38004.22956365882,2.5035478973995056
29.66386554621849,41062.49917244294,2.353234183231326
29.66386554621849,44366.873309786155,2.211945346394431
29.66386554621849,47937.15645558219,2.0791395307362093
29.66386554621849,51794.74679231213,1.9543074132986045
29.66386554621849,55962.76445319552,1.8369702510160475
29.66386554621849,60466.19009070435,1.7266780446901806
29.66386554621849,65332.014595937704,1.623007813200052
29.66386554621849,70589.40086618738,1.5255619713292095
29.66386554621849,76269.85859023452,1.4339668049885046
29.66386554621849,82407.43309893666,1.3478710379869665
29.66386554621849,89038.90941296735,1.2669444848541143
29.66386554621849,96204.0327106476,1.1908767845472321
29.66386554621849,103945.74653722627,1.1193762101871847
29.66386554621849,112310.45018329516,1.0521685502580456
29.66386554621849,121348.27677491431,0.9889960569798005
29.66386554621849,131113.3937421563,0.9296164578210492
29.66386554621849,141664.3274669022,0.8738020263607613
29.66386554621849,153064.31405563594,0.821338708935759
29.66386554621849,165381.6783395673,0.7720253037245105
29.66386554621849,178690.24337358287,0.7256726891189793
29.66386554621849,193069.77288832495,0.6821030984252334
29.66386554621849,208606.44934719568,0.6411494381112365
29.66386554621849,225393.39047347888,0.6026546469872295
29.66386554621849,243531.20734334175,0.5664710938610995
29.66386554621849,263128.6073895945,0.5324600113586961
29.66386554621849,284303.0459302665,0.5004909637377212
29.66386554621849,307181.43012686964,0.4704413466542327
29.66386554621849,331900.87959146773,0.4421959169633008
29.66386554621849,358609.54820118286,0.41564635075056755
29.66386554621849,387467.51204561285,0.39069082789971066
29.66386554621849,418647.72882899473,0.36723364160259736
29.66386554621849,452337.0744772105,0.3451848313145532
29.66386554621849,488737.4631624427,0.3244598377471036
29.66386554621849,528067.0574582637,0.30497917857504164
29.66386554621849,570561.5758781021,0.2866681436141397
29.66386554621849,616475.7056337161,0.2694565083004725
29.66386554621849,666084.6290809154,0.25327826437252376
29.66386554621849,719685.6730011514,0.23807136672321183
29.66386554621849,777600.0906038043,0.22377749545099349
29.66386554621849,840174.9869294344,0.21034183219748384
29.66386554621849,907785.3991937558,0.19771284991382737
29.66386554621849,980836.5445406671,0.18584211524955638
29.66386554621849,1.0597662486760707e6,0.17468410280607652
29.66386554621849,1.1450475699382813e6,0.16419602054242508
29.66386554621849,1.2371916345321594e6,0.15433764566371672
29.66386554621849,1.336750699919709e6,0.14507117036289116
29.66386554621849,1.4443214647272818e6,0.13636105682417213
29.66386554621849,1.5605486450070748e6,0.12817390093215583
29.66386554621849,1.6861288382868804e6,0.12047830416384596
29.66386554621849,1.8218146985669748e6,0.11324475317232623
29.66386554621849,1.9684194472866112e6,0.10644550660026243
29.66386554621849,2.126821747296208e6,0.1000544886891537
29.66386554621849,2.2979709690469606e6,0.09404718927631374
29.66386554621849,2.48289288056033e6,0.08840056979606141
29.66386554621849,2.6826957952797273e6,0.08309297492462647
29.66386554621849,2.898577214651068e6,0.07810404952991855
29.66386554621849,3.131831005243845e6,0.07341466060765657
29.66386554621849,3.383855153428233e6,0.06900682390447396
29.66386554621849,3.6561601440851935e6,0.06486363494659331
29.66386554621849,3.9503780135666407e6,0.060969204209558564
29.66386554621849,4.268272131163825e6,0.05730859618039461
29.66386554621849,4.611747767708261e6,0.05386777207849216
29.66386554621849,4.982863514647306e6,0.05063353601554575
29.66386554621849,5.383843622033489e6,0.04759348438806517
